title,originallink,description,pubDate
"소녀시대 수영, 코로나 후유증 고백 ""후각 상실...꽃향기 못 맡아""",https://star.ytn.co.kr/_sn/0117_202208170814577809,"그룹 소녀시대 멤버 수영 씨가 코로나19 후유증을 고백했다. 지난 16일 방송한 JTBC '소시탐탐'에서 수영과... 수영 씨는 ""코로나19 걸린 뒤에 후각이 없어졌다. 진짜 향이 안 나서 너무 슬프다""라고 털어놨다. 또 윤아 씨를...","Wed, 17 Aug 2022 08:14:00 +0900"
"""꽃향기도 못 맡아, 서러워""…소녀시대 수영, 코로나 후유증",http://news.mt.co.kr/mtview.php?no=2022081708520639794,"걸그룹 '소녀시대' 수영이 코로나19에 걸린 뒤 냄새를 맡지 못하고 있다고 밝혔다. 지난 16일 JTBC 예능... 코로나19 걸리고 나서 냄새를 못 맡고 있다""며 ""꽃향기도 못 맡으니 약간 서럽다""고 토로했다.","Wed, 17 Aug 2022 09:52:00 +0900"
'코로나19 검사',https://www.news1.kr/photos/view/?5530419,17일 오전 서울 송파구보건소에 마련된 신종 코로나바이러스 감염증(코로나19) 선별진료소에서 한 시민이 검사를 받고 있다. 질병관리청 중앙방역대책본부는 이날 0시 기준 코로나19 신규 확진자가 18만803명...,"Wed, 17 Aug 2022 09:58:00 +0900"
中대학들 코로나19 재확산에 등교 연기…온라인 수업,https://www.yna.co.kr/view/AKR20220817089600097?input=1195m,"박종국 특파원 = 중국 대학들이 코로나19 재확산에 따라 등교를 늦추고 있다고 중국청년보 등 현지 언론이... '중국의 하와이'로 불리는 하이난에서는 지난 1일부터 코로나19가 확산, 16일까지 1만1천755명이 감염됐으며...","Wed, 17 Aug 2022 13:09:00 +0900"
"예천군, 코로나19 위기극복 위해 8월 주민세 전액 감면",https://www.asiatoday.co.kr/view.php?key=20220817010009719,예천군은 코로나19 장기화에 따라 경제적 어려움을 겪고 있는 군민들을 위해 8월에 부과되는 주민세를 전액 감면하기로 결정했다.17일 예천군에 따르면 지난 5월 7일 제245회 예천군의회 임시회에서 '코로나19 피해자...,"Wed, 17 Aug 2022 09:24:00 +0900"
코로나 금융지원 착시 효과?…6월 은행 연체율 0.2% '역대 최저',http://www.sisajournal.com/news/articleView.html?idxno=244537,"은행들의 부실 위험이 실제로 낮아졌다기보다는 코로나 금융지원 등으로 인한 착시효과로 풀이된다. 17일... 이는 2007년 관련 통계가 집계된 이후 최저 수치고, 코로나19 확산 전인 2019년 6월(0.41%)과 비교하면 0.2%p...","Wed, 17 Aug 2022 16:13:00 +0900"
"수원시, 노숙인 등 80여명에 코로나19 백신 접종 실시",https://www.kgnews.co.kr/news/article.html?no=714283,"대상으로 코로나19 백신 접종을 했다. 수원시에 따르면 이날 팔달구보건소 의료진은 거리 노숙인, 노숙인... 앞서 수원시는 지난달 20~25일 노숙인 시설과 협력해 노숙인들에게 코로나19 백신 접종을 홍보하고 접종...","Wed, 17 Aug 2022 15:20:00 +0900"
"수원특례시, 수원역 노숙인 80여 명에 코로나19 백신 접종",http://www.joongboo.com/news/articleView.html?idxno=363554452,수원 팔달구보건소 의료진이 17일 수원역 정나눔터에서 노숙인 코로나19 백신 접종을 실시하고 있다. 사진=수원시청 수원특례시는 17일 수원역 정나눔터에서 노숙인 80여 명을 대상으로 코로나19 백신 접종을 진행했다....,"Wed, 17 Aug 2022 18:42:00 +0900"
대만 코로나 신규 2만4873명·총 495만2570명...33명 사망,http://www.newsis.com/view/?id=NISX20220817_0001981566&cID=10101&pID=10100,"오미크론 변이와 하위변이를 중심으로 코로나19가 퍼지는 대만에서 17일 신규환자가... 중앙통신과 연합보(聯合報), 중국시보(中國時報) 등에 따르면 코로나19 대책본부인 중앙유행병...","Wed, 17 Aug 2022 16:04:00 +0900"
코로나19 백신 접종 후 ‘이상자궁출혈’ 보상… 최대 5000만원,https://biz.newdaily.co.kr/site/data/html/2022/08/17/2022081700022.html,뉴데일리 박근빈 기자 = 방역당국이 코로나19 백신 접종 후 이상반응 증상 중 하나인 ‘이상자궁출혈’과... 예방접종피해보상 전문위원회(보상위원회)는 16일 제15차 보상위원회를 열고 지난 8월 11일 코로나19...,"Wed, 17 Aug 2022 08:40:00 +0900"
코로나19 피해 손실보전금 이의신청 접수,https://www.yna.co.kr/view/PYH20220817162300013?input=1196m,17일 오후 서울 영등포구 소상공인시장진흥공단 서울서부센터에서 직원들이 코로나19 피해 손실보상금 이의 신청자들의 증빙 서류를 확인하고 있다. 이의신청은 오는 31일 마감된다. 2022.8.17,"Wed, 17 Aug 2022 15:01:00 +0900"
이번엔 질 바이든 코로나19 확진… 대통령은 워싱턴행,https://news.kmib.co.kr/article/view.asp?arcid=0017378868&code=61131511&cp=nv,조 바이든 미국 대통령의 부인 질 바이든 여사가 코로나19에 감염됐다. 백악관은 16일(현지시간) 성명을 내고 “바이든 여사가 코로나19 검사에서 양성 판정을 받았다”고 밝혔다. 바이든 여사는 현재 휴가차...,"Tue, 16 Aug 2022 23:21:00 +0900"
"빌 게이츠 만난 尹대통령 ""개도국 코로나 예방에 K-백신 활용 기대""",http://www.fnnews.com/news/202208161810466117,"6월 코로나 백신 개발에 성공했다. 이 백신 개발에 도움을 준 게이츠 이사장에게 감사드린다""며 ""이렇게... 이어 ""그 결과 한국이 백신을 또 개발할 수 있었고, 또한 단순히 코로나뿐만 아니라 여러 다른 질병에 대한 보다...","Tue, 16 Aug 2022 18:11:00 +0900"
"코로나19: 영국, 오미크론 개량백신 첫 승인…한국은?",https://www.bbc.com/korean/news-62573919?xtor=AL-73-%5Bpartner%5D-%5Bnaver%5D-%5Bheadline%5D-%5Bkorean%5D-%5Bbizdev%5D-%5Bisapi%5D,영국에서 신종 코로나바이러스 감염증(코로나19) 오미크론 변이에 효과 있는 백신을 처음 승인한 가운데 한국도 이달 말 개량 백신 도입 계획을 발표한다. 백경란 질병관리청장은 지난 16일 정례브리핑에서 모더나 2가...,"Wed, 17 Aug 2022 16:42:00 +0900"
"""또 갇힐라"" 문틈 비집고 탈출했다…中이케아 '코로나 봉쇄' 소동",https://www.joongang.co.kr/article/25094773,엄격한 코로나19 봉쇄 정책을 펴고 있는 중국 상하이의 한 이케아(IKEA) 매장에서 쇼핑객들이 강제격리를 피하기 위해 한바탕 탈출소동을 벌이는 영상이 공개됐다. 코로나19 바이러스 확진자도 아닌 밀접 접촉자가...,"Tue, 16 Aug 2022 22:45:00 +0900"
코로나19 피해 손실보전금 이의신청 접수,https://www.yna.co.kr/view/PYH20220817162100013?input=1196m,17일 오후 서울 영등포구 소상공인시장진흥공단 서울서부센터에서 직원들이 코로나19 피해 손실보상금 이의 신청자들의 증빙 서류를 확인하고 있다. 이의신청은 오는 31일 마감된다. 2022.8.17,"Wed, 17 Aug 2022 15:01:00 +0900"
코로나19 정례브리핑하는 박향 방역총괄반장,https://www.yna.co.kr/view/PYH20220817130100013?input=1196m,박향 보건복지부 중앙사고수습본부 방역총괄반장이 17일 정부서울청사에서 코로나19 대응 정례브리핑을 하고 있다. 2022.8.17 [보건복지부 제공. 재판매 및 DB 금지],"Wed, 17 Aug 2022 13:39:00 +0900"
코로나19 피해 소상공인 손실보전금 이의신청,https://www.yna.co.kr/view/PYH20220817162600013?input=1196m,17일 오후 서울 영등포구 소상공인시장진흥공단 서울서부센터에서 직원들이 코로나19 피해 손실보상금 이의 신청자들의 증빙 서류를 확인하고 있다. 이의신청은 오는 31일 마감된다. 2022.8.17,"Wed, 17 Aug 2022 15:01:00 +0900"
코로나19 재유행 속 개학,https://www.yna.co.kr/view/PYH20220817018900013?input=1196m,코로나19 재유행이 계속되고 있는 가운데 17일 오전 서울 시내의 한 초등학교에서 개학을 맞은 학생들이 등교하고 있다. 이날 0시 기준 신규확진자가 약 18만 명에 달하며 18주 만에 최고치를 기록했다. 전문가들은...,"Wed, 17 Aug 2022 09:27:00 +0900"
"‘코로나19 방역방해’ 신천지 대구교회 간부들, 무죄 확정",https://www.khan.co.kr/national/court-law/article/202208151140011,코로나19 역학조사를 받으면서 일부 교인 명단이 누락된 교인명부를 방역당국에 제출한 혐의로 재판에... 2020년 2월 대구에서 코로나19 확진자가 급증했다. 신천지 대구교회를 중심으로 집단감염이 발생하자 방역당국은...,"Mon, 15 Aug 2022 11:41:00 +0900"
"수능 응시원서 접수 시작…코로나 확진자, 대리 접수 가능",https://news.jtbc.co.kr/article/article.aspx?news_id=NB12071271,"토요일과 공휴일을 제외하고, 다음 달 2일까지 12일간 오전 9시부터 오후 5시까지 접수할 수 있습니다. 수험생 본인이 직접 접수하는 게 원칙이지만, 코로나에 확진됐거나 입원 중인 경우 대리 접수가 가능합니다.","Thu, 18 Aug 2022 07:45:00 +0900"
화이자 CEO도 코로나19 확진 피해가지 못했다,https://kormedi.com/?p=1414182,"코로나19 백신을 개발한 화이자의 앨버트 불라 최고경영자(CEO)가 코로나19에 걸렸지만 ""매우 가벼운 증상""만 보이고 있다고 15일(현지시간) 밝혔다. 불라 CEO는 ""제가 #COVID19에 양성 반응을 보였음을 알려드리고 싶다...","Tue, 16 Aug 2022 13:02:00 +0900"
코로나19 피해 소상공인 손실보전금 이의신청,https://www.yna.co.kr/view/PYH20220817162400013?input=1196m,17일 오후 서울 영등포구 소상공인시장진흥공단 서울서부센터에서 직원들이 코로나19 피해 손실보상금 이의 신청자들의 증빙 서류를 확인하고 있다. 이의신청은 오는 31일 마감된다. 2022.8.17,"Wed, 17 Aug 2022 15:01:00 +0900"
코로나19 재유행 속 개학,https://www.yna.co.kr/view/PYH20220817019000013?input=1196m,코로나19 재유행이 계속되고 있는 가운데 17일 오전 서울 시내의 한 초등학교에서 개학을 맞은 학생들이 등교하고 있다. 이날 0시 기준 신규확진자가 약 18만 명에 달하며 18주 만에 최고치를 기록했다. 전문가들은...,"Wed, 17 Aug 2022 09:27:00 +0900"
"남양주시 ""코로나19 감염자 면역 150일 전후 크게 약화""",http://www.newsis.com/view/?id=NISX20220817_0001981703&cID=10804&pID=14000,"남양주시가 코로나19 재감염자들을 조사한 결과, 감염으로 형성된 면역은 확진일로부터 150일 전후에 급격히 약화되는 것으로 나타났다. 17일 남양주시에 따르면 시는 코로나19 재감염자들의 면역 약화시기를...","Wed, 17 Aug 2022 17:07:00 +0900"
코로나19 피해 소상공인 손실보전금 이의신청,https://www.yna.co.kr/view/PYH20220817162500013?input=1196m,17일 오후 서울 영등포구 소상공인시장진흥공단 서울서부센터에서 직원들이 코로나19 피해 손실보상금 이의 신청자들의 증빙 서류를 확인하고 있다. 이의신청은 오는 31일 마감된다. 2022.8.17,"Wed, 17 Aug 2022 15:01:00 +0900"
코로나19 재유행 속 개학,https://www.yna.co.kr/view/PYH20220817019100013?input=1196m,코로나19 재유행이 계속되고 있는 가운데 17일 오전 서울 시내의 한 초등학교에서 개학을 맞은 학생들이 등교하고 있다. 이날 0시 기준 신규확진자가 약 18만 명에 달하며 18주 만에 최고치를 기록했다. 전문가들은...,"Wed, 17 Aug 2022 09:27:00 +0900"
"NH농협은행, 코로나 재확산에 '방역핀패드' 1700대 확대 운영",http://moneys.mt.co.kr/news/mwView.php?no=2022081809062642362,NH농협은행은 신종 코로나바이러스 감염증(코로나19) 확산 방지와 고객의 안전한 금융거래를 위해 19일부터 9월 중순까지 '방역핀패드' 1700대를 전 영업점에 도입·운영한다고 18일 밝혔다. '방역핀패드'는 고객이...,"Thu, 18 Aug 2022 09:08:00 +0900"
"NH농협은행, 코로나19 확산 방지 위해 '방역핀패드' 1,700대 확대 운영",http://www.nextdaily.co.kr/news/articleView.html?idxno=208824,"NH농협은행은 코로나19 확산 방지와 고객의 안전한 금융 거래를 위해 19일부터 9월 중순까지 '방역핀패드' 1... 조상진 IT부문 부행장은 ""최근 코로나19 재확산에 따라 확대를 서두르게 되었다""며, ""고객 가치를...","Thu, 18 Aug 2022 09:38:00 +0900"
"‘코로나 재확산·작황부진’ 보은대추축제, 온라인 전환",https://cc.newdaily.co.kr/site/data/html/2022/08/17/2022081700158.html,코로나19가 재확산하는 데다가 이상고온 현상으로 대추 작황이 예년의 절반 수준일 것으로 예상되면서 대면 축제를 취소했다. 축제를 대비해 대추 생산량 조사를 실시한 결과 올해 생산량이 전년도 농가 직거래...,"Wed, 17 Aug 2022 16:04:00 +0900"
[속보] 당국 예상치 올린 하루 만에…코로나19 확진자 정점에 근접,https://www.sedaily.com/NewsView/269U0MBXZY,코로나19 6차 대유행이 진행되고 있는 가운데 17일 신규 확진자가 18만명대로 급증했다. 방역당국이... 중앙방역대책본부는 이날 0시 기준으로 코로나19 확진자가 18만 803명 늘어 누적 2168만 2816명이 됐다고 밝혔다....,"Wed, 17 Aug 2022 10:21:00 +0900"
코로나19 신규 확진자 18주만에 최고치,http://www.newsis.com/view/?id=NISI20220817_0019143917,코로나19 신규 확진자가 18만803명을 기록하며 18주만에 최고치를 기록한 17일 오후 서울 중구 서울역 임시선별검사소에서 시민들이 코로나19 검사를 받기 위해 대기하고 있다. 2022.08.17. kch0523@newsis.com 공감언론...,"Wed, 17 Aug 2022 13:32:00 +0900"
"박형준 부산시장, 코로나19 확진…일주일 재택치료",https://www.yna.co.kr/view/AKR20220815036800051?input=1195m,"부산시는 15일 박형준 시장이 유전자증폭(PCR) 검사에서 코로나19 양성판정을 받았다고 밝혔다. 박 시장은 코로나19 확진에 따라 외부 일정을 모두 취소했고, 오는 21일까지 7일간 재택치료에 들어간다. 박 시장은...","Mon, 15 Aug 2022 13:01:00 +0900"
"""BCG 백신, 면역 강화해 코로나19 등 예방에 효과 낼 수도""",https://www.yna.co.kr/view/AKR20220817041500009?input=1195m,강화해 코로나19를 비롯한 다른 전염병 예방에도 효과를 낼 수 있다는 연구 결과들이 나왔다고 미국 일간... 최근 미국 의학 전문지 '셀 리포트 메디신'(Cell Reports Medicine)에 발표된 논문을 보면 연구진은 코로나19...,"Wed, 17 Aug 2022 10:57:00 +0900"
"완주군, 코로나19 재택치료 건강 모니터링 추진",http://www.domin.co.kr/news/articleView.html?idxno=1392971,완주군보건소 완주군이 코로나19 재택치료 집중관리군에 대한 건강모니터링이 중단됨에 따라 사각지대 틈을... 17일 완주군에 따르면 정부는 지난 1일 코로나19 재택치료 개편으로 집중관리군·일반관리군 구분과...,"Wed, 17 Aug 2022 20:02:00 +0900"
